Date,Event,ROUND,TIME,Results_1,Results_2,Fighter_1,Fighter_2,WEIGHT CLASS,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,PASS_1,PASS_2,METHOD_result,METHOD_note
2010-08-28,UFC 118: Edgar vs Penn 2,3,4:02,win,,Nate Diaz,Marcus Davis,Welterweight,94,52,1,1,1,0,1,0,SUB,Guillotine Choke
2010-08-28,UFC 118: Edgar vs Penn 2,1,2:01,win,,Joe Lauzon,Gabe Ruediger,Lightweight,19,1,2,0,1,0,5,0,SUB,Armbar
2010-08-28,UFC 118: Edgar vs Penn 2,3,5:00,win,,Nik Lentz,Andre Winner,Lightweight,23,20,7,0,1,0,2,0,U-DEC,
2010-08-28,UFC 118: Edgar vs Penn 2,2,1:53,win,,Dan Miller,John Salter,Middleweight,23,21,0,2,2,0,0,1,SUB,Guillotine Choke
2010-08-28,UFC 118: Edgar vs Penn 2,3,5:00,win,,Greg Soto,Nick Osipczak,Welterweight,70,29,3,0,1,1,9,0,U-DEC,
2010-08-28,UFC 118: Edgar vs Penn 2,3,3:11,win,,Mike Pierce,Amilcar Alves,Welterweight,31,4,4,0,2,0,4,0,SUB,Armbar
2010-08-07,UFC 117: Silva vs Sonnen,5,3:10,win,,Anderson Silva,Chael Sonnen,Middleweight,29,89,1,3,3,1,1,6,SUB,Triangle Choke
2010-08-07,UFC 117: Silva vs Sonnen,3,5:00,win,,Jon Fitch,Thiago Alves,Welterweight,29,22,9,0,0,0,4,1,U-DEC,
2010-08-07,UFC 117: Silva vs Sonnen,3,1:51,win,,Clay Guida,Rafael Dos Anjos,Lightweight,19,17,2,1,0,0,3,0,SUB,Injury
2010-08-07,UFC 117: Silva vs Sonnen,1,3:15,win,,Matt Hughes,Ricardo Almeida,Welterweight,2,10,0,0,1,0,0,0,SUB,Arm Triangle
2010-08-07,UFC 117: Silva vs Sonnen,3,5:00,win,,Junior Dos Santos,Roy Nelson,Heavyweight,130,40,1,0,0,0,0,0,U-DEC,
2010-08-07,UFC 117: Silva vs Sonnen,2,1:15,win,,Rick Story,Dustin Hazelett,Welterweight,75,7,3,0,0,2,1,0,KO/TKO,Punches
2010-08-07,UFC 117: Silva vs Sonnen,3,5:00,win,,Phil Davis,Rodney Wallace,Light Heavyweight,59,2,3,0,0,0,13,0,U-DEC,
2010-08-07,UFC 117: Silva vs Sonnen,2,0:40,win,,Johny Hendricks,Charlie Brenneman,Welterweight,28,9,0,2,0,0,0,1,KO/TKO,Punches
2010-08-07,UFC 117: Silva vs Sonnen,3,5:00,win,,Tim Boetsch,Todd Brown,Light Heavyweight,60,28,3,0,1,0,1,0,U-DEC,
2010-08-07,UFC 117: Silva vs Sonnen,2,0:22,win,,Stefan Struve,Christian Morecraft,Heavyweight,11,36,0,1,2,1,0,3,KO/TKO,Punch
2010-08-07,UFC 117: Silva vs Sonnen,3,5:00,win,,Dennis Hallman,Ben Saunders,Welterweight,28,30,3,0,0,1,4,0,U-DEC,
2010-08-01,UFC Live: Jones vs Matyushenko,1,1:52,win,,Jon Jones,Vladimir Matyushenko,Light Heavyweight,15,0,1,0,0,0,2,0,KO/TKO,Elbows
2010-08-01,UFC Live: Jones vs Matyushenko,3,5:00,win,,Yushin Okami,Mark Munoz,Middleweight,22,16,1,1,0,0,0,0,S-DEC,
2010-08-01,UFC Live: Jones vs Matyushenko,3,2:21,win,,Jake Ellenberger,John Howard,Welterweight,38,17,5,0,0,1,2,0,KO/TKO,
2010-08-01,UFC Live: Jones vs Matyushenko,1,1:04,win,,Takanori Gomi,Tyson Griffin,Lightweight,5,3,0,0,0,0,0,0,KO/TKO,Punch
2010-08-01,UFC Live: Jones vs Matyushenko,3,5:00,win,,Jacob Volkmann,Paul Kelly,Lightweight,32,24,6,0,2,2,11,3,U-DEC,
2010-08-01,UFC Live: Jones vs Matyushenko,2,4:29,win,,Matthew Riddle,DaMarques Johnson,Welterweight,42,9,3,0,0,0,5,0,KO/TKO,Punches
2010-08-01,UFC Live: Jones vs Matyushenko,1,2:29,win,,Igor Pokrajac,James Irvin,Light Heavyweight,18,11,2,0,1,0,2,0,SUB,Rear Naked Choke
2010-08-01,UFC Live: Jones vs Matyushenko,3,3:10,win,,Brian Stann,Mike Massenzio,Middleweight,43,5,0,5,2,2,0,4,SUB,Triangle Choke
2010-08-01,UFC Live: Jones vs Matyushenko,1,0:41,win,,Charles Oliveira,Darren Elkins,Lightweight,3,0,0,1,2,0,0,0,SUB,Armbar
2010-08-01,UFC Live: Jones vs Matyushenko,3,5:00,win,,Rob Kimmons,Steve Steinbeiss,Middleweight,38,85,4,0,2,0,2,0,U-DEC,
2010-07-03,UFC 116: Lesnar vs Carwin,2,2:19,win,,Brock Lesnar,Shane Carwin,Heavyweight,8,40,1,0,1,0,2,2,SUB,Arm Triangle
2010-07-03,UFC 116: Lesnar vs Carwin,3,4:40,win,,Chris Leben,Yoshihiro Akiyama,Middleweight,46,27,0,5,4,1,0,4,SUB,Triangle Choke
2010-07-03,UFC 116: Lesnar vs Carwin,2,2:02,win,,Chris Lytle,Matt Brown,Welterweight,19,25,0,1,4,1,1,0,SUB,Armbar
2010-07-03,UFC 116: Lesnar vs Carwin,2,3:08,win,,Stephan Bonnar,Krzysztof Soszynski,Light Heavyweight,48,32,2,0,0,0,1,0,KO/TKO,Punches
2010-07-03,UFC 116: Lesnar vs Carwin,3,5:00,win,,George Sotiropoulos,Kurt Pellegrino,Lightweight,48,39,1,3,0,0,4,1,U-DEC,
2010-07-03,UFC 116: Lesnar vs Carwin,1,1:07,win,,Brendan Schaub,Chris Tuchscherer,Heavyweight,10,1,0,0,0,0,0,0,KO/TKO,Punch
2010-07-03,UFC 116: Lesnar vs Carwin,2,3:05,win,,Ricardo Romero,Seth Petruzelli,Light Heavyweight,19,30,1,0,2,2,5,0,SUB,Armbar
2010-07-03,UFC 116: Lesnar vs Carwin,3,5:00,win,,Kendall Grove,Goran Reljic,Middleweight,28,14,1,3,1,1,0,2,S-DEC,
2010-07-03,UFC 116: Lesnar vs Carwin,3,2:35,win,,Gerald Harris,David Branch,Middleweight,10,20,5,0,0,0,0,0,KO/TKO,Slam
2010-07-03,UFC 116: Lesnar vs Carwin,3,5:00,win,,Daniel Roberts,Forrest Petz,Welterweight,5,21,6,1,2,0,6,1,S-DEC,
2010-07-03,UFC 116: Lesnar vs Carwin,3,5:00,win,,Jon Madsen,Karlos Vemola,Heavyweight,37,16,3,0,0,1,4,0,U-DEC,
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,2,3:41,win,,Court McGee,Kris McCray,Middleweight,22,19,5,0,1,0,5,0,SUB,Rear Naked Choke
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,3,5:00,win,,Matt Hamill,Keith Jardine,Light Heavyweight,77,65,2,0,0,0,0,0,M-DEC,
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,2,4:17,win,,Chris Leben,Aaron Simpson,Middleweight,42,43,0,2,0,1,0,1,KO/TKO,Punches
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,3,5:00,win,,Dennis Siver,Spencer Fisher,Lightweight,77,52,0,0,0,0,0,0,U-DEC,
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,2,4:25,win,,Rich Attonito,Jamie Yager,Middleweight,24,29,1,0,0,0,1,0,KO/TKO,Punches
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,3,5:00,win,,John Gunderson,Mark Holst,Lightweight,31,2,4,1,0,3,7,1,U-DEC,
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,3,5:00,win,,Brad Tavares,Seth Baczynski,Middleweight,18,22,3,0,0,3,4,0,U-DEC,
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,2,3:12,win,,Kyle Noke,Josh Bryant,Middleweight,50,9,0,0,0,0,0,0,KO/TKO,Punches
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,3,5:00,win,,Chris Camozzi,James Hammortree,Middleweight,62,29,0,2,0,1,0,1,U-DEC,
2010-06-19,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,1,4:32,win,,Travis Browne,James McSweeney,Heavyweight,19,6,0,0,1,0,2,0,KO/TKO,Punches
2010-06-12,UFC 115: Liddell vs Franklin,1,4:55,win,,Rich Franklin,Chuck Liddell,Light Heavyweight,24,17,0,1,0,0,0,0,KO/TKO,Punch
2010-06-12,UFC 115: Liddell vs Franklin,3,4:30,win,,Mirko Cro Cop,Pat Barry,Heavyweight,42,25,0,0,2,0,3,0,SUB,Rear Naked Choke
2010-06-12,UFC 115: Liddell vs Franklin,3,5:00,win,,Martin Kampmann,Paulo Thiago,Welterweight,24,13,1,1,3,1,4,1,U-DEC,
2010-06-12,UFC 115: Liddell vs Franklin,3,5:00,win,,Ben Rothwell,Gilbert Yvel,Heavyweight,44,33,5,0,2,2,14,1,U-DEC,
2010-06-12,UFC 115: Liddell vs Franklin,3,4:53,win,,Carlos Condit,Rory MacDonald,Welterweight,72,29,0,3,1,0,5,1,KO/TKO,Punches
2010-06-12,UFC 115: Liddell vs Franklin,3,5:00,win,,Evan Dunham,Tyson Griffin,Lightweight,28,26,3,0,1,1,5,0,S-DEC,
2010-06-12,UFC 115: Liddell vs Franklin,1,1:45,win,,Matt Wiman,Mac Danzig,Lightweight,4,4,0,1,2,0,1,0,SUB,Guillotine Choke
2010-06-12,UFC 115: Liddell vs Franklin,2,4:07,win,,Mario Miranda,David Loiseau,Middleweight,42,2,3,0,0,0,5,0,KO/TKO,Elbows
2010-06-12,UFC 115: Liddell vs Franklin,3,5:00,win,,James Wilks,Peter Sobotta,Welterweight,38,15,1,1,1,2,1,1,U-DEC,
2010-06-12,UFC 115: Liddell vs Franklin,2,1:48,win,,Claude Patrick,Ricardo Funch,Welterweight,13,5,1,0,2,0,3,0,SUB,Guillotine Choke
2010-06-12,UFC 115: Liddell vs Franklin,3,4:44,win,,Mike Pyle,Jesse Lennox,Welterweight,49,37,0,1,3,0,2,0,SUB,Triangle Choke
2010-05-29,UFC 114: Rampage vs Evans,3,5:00,win,,Rashad Evans,Rampage Jackson,Light Heavyweight,29,17,3,0,0,0,2,1,U-DEC,
2010-05-29,UFC 114: Rampage vs Evans,3,5:00,win,,Michael Bisping,Dan Miller,Middleweight,76,50,0,1,0,0,0,0,U-DEC,
2010-05-29,UFC 114: Rampage vs Evans,3,2:35,win,,Mike Russow,Todd Duffee,Heavyweight,14,51,0,0,0,0,0,0,KO/TKO,Punch
2010-05-29,UFC 114: Rampage vs Evans,3,5:00,win,,Rogerio Nogueira,Jason Brilz,Light Heavyweight,23,18,1,3,1,3,2,5,S-DEC,
2010-05-29,UFC 114: Rampage vs Evans,3,5:00,win,,John Hathaway,Diego Sanchez,Welterweight,84,24,0,1,0,0,0,0,U-DEC,
2010-05-29,UFC 114: Rampage vs Evans,3,5:00,win,,Dong Hyun Kim,Amir Sadollah,Welterweight,30,10,6,0,0,0,7,0,U-DEC,
2010-05-29,UFC 114: Rampage vs Evans,3,5:00,win,,Efrain Escudero,Dan Lauzon,Lightweight,64,17,0,0,0,0,0,0,U-DEC,
2010-05-29,UFC 114: Rampage vs Evans,1,3:28,win,,Melvin Guillard,Waylon Lowe,Lightweight,14,1,0,1,0,0,0,0,KO/TKO,Knee
2010-05-29,UFC 114: Rampage vs Evans,1,2:13,win,,Cyrille Diabate,Luiz Cane,Light Heavyweight,17,4,0,0,0,0,0,1,KO/TKO,Punches
2010-05-29,UFC 114: Rampage vs Evans,3,5:00,win,,Aaron Riley,Joe Brammer,Lightweight,46,37,3,1,0,0,4,0,U-DEC,
2010-05-29,UFC 114: Rampage vs Evans,1,1:06,win,,Ryan Jensen,Jesse Forbes,Middleweight,3,3,0,1,1,1,0,1,SUB,Guillotine Choke
2010-05-08,UFC 113: Machida vs Shogun 2,1,3:35,win,,Mauricio Rua,Lyoto Machida,Light Heavyweight,17,9,0,2,0,0,1,2,KO/TKO,Punches
2010-05-08,UFC 113: Machida vs Shogun 2,3,5:00,win,,Josh Koscheck,Paul Daley,Welterweight,19,11,4,0,1,0,7,0,U-DEC,
2010-05-08,UFC 113: Machida vs Shogun 2,3,5:00,win,,Jeremy Stephens,Sam Stout,Lightweight,55,70,3,0,0,1,0,0,S-DEC,
2010-05-08,UFC 113: Machida vs Shogun 2,2,4:24,win,,Matt Mitrione,Kevin Ferguson,Heavyweight,44,5,0,2,4,0,2,1,KO/TKO,Punches
2010-05-08,UFC 113: Machida vs Shogun 2,2,3:25,win,,Alan Belcher,Patrick Cote,Middleweight,27,22,1,2,1,1,3,1,SUB,Rear Naked Choke
2010-05-08,UFC 113: Machida vs Shogun 2,2,2:10,win,,Joe Doerksen,Tom Lawlor,Middleweight,44,42,0,0,1,0,1,0,SUB,Rear Naked Choke
2010-05-08,UFC 113: Machida vs Shogun 2,2,1:23,win,,Marcus Davis,Jonathan Goulet,Welterweight,11,5,0,4,1,0,1,0,KO/TKO,Punches
2010-05-08,UFC 113: Machida vs Shogun 2,3,5:00,win,,Johny Hendricks,TJ Grant,Welterweight,53,67,8,0,0,0,3,0,M-DEC,
2010-05-08,UFC 113: Machida vs Shogun 2,3,5:00,win,,Joey Beltran,Tim Hague,Heavyweight,97,60,0,2,0,0,0,1,U-DEC,
2010-05-08,UFC 113: Machida vs Shogun 2,3,5:00,win,,Mike Guymon,Yoshiyuki Yoshida,Welterweight,59,7,3,1,2,2,10,3,U-DEC,
2010-05-08,UFC 113: Machida vs Shogun 2,1,2:42,win,,John Salter,Jason MacDonald,Middleweight,3,5,1,0,0,0,1,0,KO/TKO,
2010-04-10,UFC 112: Invincible,5,5:00,win,,Anderson Silva,Demian Maia,Middleweight,61,10,0,0,0,0,0,0,U-DEC,
2010-04-10,UFC 112: Invincible,5,5:00,win,,Frankie Edgar,BJ Penn,Lightweight,61,71,1,0,0,0,0,0,U-DEC,
2010-04-10,UFC 112: Invincible,3,4:40,win,,Matt Hughes,Renzo Gracie,Welterweight,70,34,0,0,0,0,0,0,KO/TKO,Punches
2010-04-10,UFC 112: Invincible,2,4:30,win,,Rafael Dos Anjos,Terry Etim,Lightweight,25,7,2,0,1,1,5,0,SUB,Armbar
2010-04-10,UFC 112: Invincible,2,2:50,win,,Mark Munoz,Kendall Grove,Middleweight,25,9,1,0,0,3,0,1,KO/TKO,Punches
2010-04-10,UFC 112: Invincible,1,4:55,win,,Phil Davis,Alexander Gustafsson,Light Heavyweight,14,0,1,0,1,0,1,0,SUB,Anaconda Choke
2010-04-10,UFC 112: Invincible,3,5:00,win,,Rick Story,Nick Osipczak,Welterweight,31,28,3,2,1,1,2,0,S-DEC,
2010-04-10,UFC 112: Invincible,3,2:08,win,,DaMarques Johnson,Brad Blackburn,Welterweight,34,59,0,4,1,2,1,2,KO/TKO,Kick
2010-04-10,UFC 112: Invincible,2,3:41,win,,Paul Kelly,Matt Veach,Lightweight,47,4,0,1,3,2,4,3,SUB,Guillotine Choke
2010-04-10,UFC 112: Invincible,3,5:00,win,,Jon Madsen,Mostapha Al-Turk,Heavyweight,32,20,1,0,0,0,0,0,U-DEC,
2010-03-31,UFC Fight Night: Florian vs Gomi,3,2:52,win,,Kenny Florian,Takanori Gomi,Lightweight,51,20,1,0,1,0,3,0,SUB,Rear Naked Choke
2010-03-31,UFC Fight Night: Florian vs Gomi,1,0:39,win,,Roy Nelson,Stefan Struve,Heavyweight,9,2,0,0,0,0,0,0,KO/TKO,Punch
2010-03-31,UFC Fight Night: Florian vs Gomi,2,0:29,win,,Jorge Rivera,Nate Quarry,Middleweight,29,19,0,0,0,0,0,0,KO/TKO,Punches
2010-03-31,UFC Fight Night: Florian vs Gomi,3,5:00,win,,Ross Pearson,Dennis Siver,Lightweight,54,39,1,2,0,0,2,1,U-DEC,
2010-03-31,UFC Fight Night: Florian vs Gomi,3,5:00,win,,Andre Winner,Rafaello Oliveira,Lightweight,61,52,0,0,0,0,0,0,U-DEC,
2010-03-31,UFC Fight Night: Florian vs Gomi,3,5:00,win,,Jacob Volkmann,Ronys Torres,Lightweight,24,20,5,3,0,0,1,1,S-DEC,
2010-03-31,UFC Fight Night: Florian vs Gomi,3,5:00,win,,Nik Lentz,Rob Emerson,Lightweight,46,24,4,0,1,1,10,0,U-DEC,
2010-03-31,UFC Fight Night: Florian vs Gomi,1,4:13,win,,Gleison Tibau,Caol Uno,Lightweight,22,6,1,0,0,0,1,0,KO/TKO,Punches
2010-03-31,UFC Fight Night: Florian vs Gomi,2,2:47,win,,Yushin Okami,Lucio Linhares,Middleweight,50,8,0,0,0,0,3,0,KO/TKO,
2010-03-31,UFC Fight Night: Florian vs Gomi,1,4:49,win,,Gerald Harris,Mario Miranda,Middleweight,17,16,0,0,0,0,0,0,KO/TKO,Punches
2010-03-31,UFC Fight Night: Florian vs Gomi,3,5:00,win,,Charlie Brenneman,Jason High,Welterweight,33,12,6,0,0,3,2,1,U-DEC,
2010-03-27,UFC 111: St-Pierre vs Hardy,5,5:00,win,,Georges St-Pierre,Dan Hardy,Welterweight,59,4,11,0,6,0,26,0,U-DEC,
2010-03-27,UFC 111: St-Pierre vs Hardy,1,3:48,win,,Shane Carwin,Frank Mir,Heavyweight,49,3,0,0,0,0,0,0,KO/TKO,Punches
2010-03-27,UFC 111: St-Pierre vs Hardy,2,4:20,win,,Kurt Pellegrino,Fabricio Camoes,Lightweight,16,8,1,1,2,2,8,1,SUB,Rear Naked Choke
2010-03-27,UFC 111: St-Pierre vs Hardy,3,5:00,win,,Jon Fitch,Ben Saunders,Welterweight,72,17,2,0,0,0,3,0,U-DEC,
2010-03-27,UFC 111: St-Pierre vs Hardy,3,5:00,win,,Jim Miller,Mark Bocek,Lightweight,23,17,1,4,3,1,2,7,U-DEC,
2010-03-27,UFC 111: St-Pierre vs Hardy,1,2:47,win,,Nate Diaz,Rory Markham,Welterweight,34,3,0,0,0,0,1,0,KO/TKO,Punches
2010-03-27,UFC 111: St-Pierre vs Hardy,2,3:30,win,,Ricardo Almeida,Matt Brown,Welterweight,15,6,5,0,1,0,3,0,SUB,Rear Naked Choke
2010-03-27,UFC 111: St-Pierre vs Hardy,1,0:45,win,,Rousimar Palhares,Tomasz Drwal,Middleweight,0,0,0,0,1,0,0,0,SUB,Heel Hook
2010-03-27,UFC 111: St-Pierre vs Hardy,3,5:00,win,,Jared Hamman,Rodney Wallace,Light Heavyweight,60,34,2,11,0,1,5,1,U-DEC,
2010-03-27,UFC 111: St-Pierre vs Hardy,3,1:30,win,,Matthew Riddle,Greg Soto,Welterweight,47,21,4,0,0,0,1,0,DQ,
2010-03-21,UFC Live: Vera vs Jones,1,3:19,win,,Jon Jones,Brandon Vera,Light Heavyweight,11,5,2,0,0,0,0,0,KO/TKO,Elbow
2010-03-21,UFC Live: Vera vs Jones,1,3:53,win,,Junior Dos Santos,Gabriel Gonzaga,Heavyweight,20,9,0,1,0,0,0,0,KO/TKO,Punches
2010-03-21,UFC Live: Vera vs Jones,3,1:16,win,,Cheick Kongo,Paul Buentello,Heavyweight,53,3,9,0,0,0,2,0,KO/TKO,Elbows
2010-03-21,UFC Live: Vera vs Jones,1,3:01,win,,Alessio Sakara,James Irvin,Middleweight,13,6,0,0,0,0,0,0,KO/TKO,
2010-03-21,UFC Live: Vera vs Jones,2,3:40,win,,Clay Guida,Shannon Gugerty,Lightweight,14,1,2,0,1,3,6,0,SUB,Arm Triangle
2010-03-21,UFC Live: Vera vs Jones,3,5:00,win,,Vladimir Matyushenko,Eliot Marshall,Light Heavyweight,28,19,2,0,0,0,0,0,S-DEC,
2010-03-21,UFC Live: Vera vs Jones,1,0:44,win,,Darren Elkins,Duane Ludwig,Lightweight,0,1,1,0,0,0,0,0,KO/TKO,
2010-03-21,UFC Live: Vera vs Jones,1,2:01,win,,John Howard,Daniel Roberts,Welterweight,6,7,1,1,0,1,0,1,KO/TKO,Punch
2010-03-21,UFC Live: Vera vs Jones,1,0:47,win,,Brendan Schaub,Chase Gormley,Heavyweight,25,2,0,0,0,0,0,0,KO/TKO,Punches
2010-03-21,UFC Live: Vera vs Jones,3,5:00,win,,Mike Pierce,Julio Paulino,Welterweight,39,17,6,0,0,0,6,0,U-DEC,
2010-03-21,UFC Live: Vera vs Jones,3,5:00,win,,Jason Brilz,Eric Schafer,Light Heavyweight,70,27,3,2,1,1,6,1,U-DEC,
2010-02-20,UFC 110: Nogueira vs Velasquez,1,2:20,win,,Cain Velasquez,Minotauro Nogueira,Heavyweight,23,3,0,0,0,0,0,0,KO/TKO,Punch
2010-02-20,UFC 110: Nogueira vs Velasquez,3,5:00,win,,Wanderlei Silva,Michael Bisping,Middleweight,42,32,1,5,1,0,1,1,U-DEC,
2010-02-20,UFC 110: Nogueira vs Velasquez,3,5:00,win,,George Sotiropoulos,Joe Stevenson,Lightweight,20,7,2,3,3,2,5,0,U-DEC,
2010-02-20,UFC 110: Nogueira vs Velasquez,3,2:10,win,,Ryan Bader,Keith Jardine,Light Heavyweight,29,15,3,0,0,0,2,0,KO/TKO,Punch
2010-02-20,UFC 110: Nogueira vs Velasquez,2,5:00,win,,Mirko Cro Cop,Anthony Perosh,Heavyweight,29,9,0,0,1,0,0,0,KO/TKO,
2010-02-20,UFC 110: Nogueira vs Velasquez,3,1:04,win,,Krzysztof Soszynski,Stephan Bonnar,Light Heavyweight,48,36,0,2,0,0,0,1,KO/TKO,
2010-02-20,UFC 110: Nogueira vs Velasquez,1,1:41,win,,Chris Lytle,Brian Foster,Welterweight,2,5,0,1,1,0,0,0,SUB,Kneebar
2010-02-20,UFC 110: Nogueira vs Velasquez,3,5:00,win,,CB Dollaway,Goran Reljic,Middleweight,25,20,5,1,1,3,1,1,U-DEC,
2010-02-20,UFC 110: Nogueira vs Velasquez,3,3:26,win,,James Te Huna,Igor Pokrajac,Light Heavyweight,22,25,5,2,1,0,3,0,KO/TKO,Punches
2010-02-06,UFC 109: Relentless,2,1:09,win,,Randy Couture,Mark Coleman,Light Heavyweight,44,10,1,0,1,0,2,0,SUB,Rear Naked Choke
2010-02-06,UFC 109: Relentless,3,5:00,win,,Chael Sonnen,Nate Marquardt,Middleweight,39,11,6,0,0,2,4,1,U-DEC,
2010-02-06,UFC 109: Relentless,2,1:54,win,,Paulo Thiago,Mike Swick,Welterweight,9,7,0,1,1,0,1,0,SUB,D'Arce Choke
2010-02-06,UFC 109: Relentless,3,5:00,win,,Demian Maia,Dan Miller,Middleweight,30,20,4,0,0,0,1,0,U-DEC,
2010-02-06,UFC 109: Relentless,1,2:23,win,,Matt Serra,Frank Trigg,Welterweight,12,6,0,0,0,0,0,0,KO/TKO,Punch
2010-02-06,UFC 109: Relentless,3,5:00,win,,Mac Danzig,Justin Buchholz,Lightweight,62,30,3,0,0,1,8,0,U-DEC,
2010-02-06,UFC 109: Relentless,3,5:00,win,,Melvin Guillard,Ronys Torres,Lightweight,34,6,0,5,0,1,0,5,U-DEC,
2010-02-06,UFC 109: Relentless,3,5:00,win,,Rob Emerson,Phillipe Nover,Lightweight,26,19,7,0,0,2,1,0,U-DEC,
2010-02-06,UFC 109: Relentless,3,5:00,win,,Phil Davis,Brian Stann,Light Heavyweight,48,5,3,0,1,0,15,0,U-DEC,
2010-02-06,UFC 109: Relentless,3,5:00,win,,Chris Tuchscherer,Tim Hague,Heavyweight,24,34,1,1,1,1,1,3,M-DEC,
2010-02-06,UFC 109: Relentless,2,1:31,win,,Joey Beltran,Rolles Gracie,Heavyweight,22,15,0,1,0,0,0,2,KO/TKO,Punches
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,win,,Gray Maynard,Nate Diaz,Lightweight,41,70,0,0,0,0,0,0,S-DEC,
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,1:59,win,,Evan Dunham,Efrain Escudero,Lightweight,22,26,3,0,1,2,4,0,SUB,Armbar
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,win,,Aaron Simpson,Tom Lawlor,Middleweight,36,52,2,1,0,2,3,0,S-DEC,
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,win,,Amir Sadollah,Brad Blackburn,Welterweight,87,37,2,0,0,0,4,0,U-DEC,
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,win,,Chris Leben,Jay Silva,Middleweight,60,15,2,0,2,0,8,0,U-DEC,
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,win,,Rick Story,Jesse Lennox,Welterweight,47,22,2,1,1,1,3,2,S-DEC,
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,draw,draw,Thiago Tavares,Nik Lentz,Lightweight,55,71,1,4,1,1,0,1,M-DEC,
2010-01-11,UFC Fight Night: Maynard vs Diaz,1,4:27,win,,Rory MacDonald,Mike Guymon,Welterweight,8,6,2,0,2,0,1,0,SUB,Armbar
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,win,,Rafael Dos Anjos,Kyle Bradley,Lightweight,42,21,5,0,2,0,4,0,U-DEC,
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,3:24,win,,Gerald Harris,John Salter,Middleweight,21,7,1,1,0,0,1,0,KO/TKO,Punches
2010-01-11,UFC Fight Night: Maynard vs Diaz,3,5:00,win,,Nick Catone,Jesse Forbes,Middleweight,32,32,2,0,0,0,0,0,S-DEC,
2010-01-02,UFC 108: Evans vs Silva,3,5:00,win,,Rashad Evans,Thiago Silva,Light Heavyweight,12,31,8,0,0,0,4,0,U-DEC,
2010-01-02,UFC 108: Evans vs Silva,1,2:24,win,,Paul Daley,Dustin Hazelett,Welterweight,8,4,0,0,0,0,0,0,KO/TKO,Punch
2010-01-02,UFC 108: Evans vs Silva,3,5:00,win,,Sam Stout,Joe Lauzon,Lightweight,94,26,0,4,0,2,1,3,U-DEC,
2010-01-02,UFC 108: Evans vs Silva,1,2:31,win,,Jim Miller,Duane Ludwig,Lightweight,6,2,0,0,1,0,2,0,SUB,Armbar
2010-01-02,UFC 108: Evans vs Silva,1,2:07,win,,Junior Dos Santos,Gilbert Yvel,Heavyweight,14,3,0,0,0,0,0,0,KO/TKO,Punch
2010-01-02,UFC 108: Evans vs Silva,1,4:03,win,,Martin Kampmann,Jacob Volkmann,Welterweight,14,13,0,0,1,0,1,0,SUB,Guillotine Choke
2010-01-02,UFC 108: Evans vs Silva,1,3:05,win,,Cole Miller,Dan Lauzon,Lightweight,15,10,0,1,1,0,0,1,SUB,Triangle Choke
2010-01-02,UFC 108: Evans vs Silva,1,2:30,win,,Mark Munoz,Ryan Jensen,Middleweight,16,9,1,0,0,1,2,0,KO/TKO,Punches
2010-01-02,UFC 108: Evans vs Silva,2,0:22,win,,Jake Ellenberger,Mike Pyle,Welterweight,15,5,2,0,0,1,2,0,KO/TKO,Punch
2010-01-02,UFC 108: Evans vs Silva,3,5:00,win,,Rafaello Oliveira,John Gunderson,Lightweight,21,1,6,1,4,4,13,0,U-DEC,
2009-12-12,UFC 107: Penn vs Sanchez,5,2:37,win,,BJ Penn,Diego Sanchez,Lightweight,70,8,0,0,0,0,0,0,KO/TKO,
2009-12-12,UFC 107: Penn vs Sanchez,1,1:12,win,,Frank Mir,Cheick Kongo,Heavyweight,2,0,0,0,1,0,0,0,SUB,Guillotine Choke
2009-12-12,UFC 107: Penn vs Sanchez,3,5:00,win,,Jon Fitch,Mike Pierce,Welterweight,55,54,4,1,0,0,1,0,U-DEC,
2009-12-12,UFC 107: Penn vs Sanchez,2,2:19,win,,Kenny Florian,Clay Guida,Lightweight,22,13,1,0,1,0,2,0,SUB,Rear Naked Choke
